,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,SeriesCount,SeriesInstanceUID,Modality,ProtocolName,SeriesDate,SeriesDescription,BodyPartExamined,SeriesNumber,Manufacturer,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount
188,Mouse-Astrocytoma,TVD_GBM_IC2_11311059_021811,TVD_GBM_IC2_11311059_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.1,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813465799742.1,MR,T1_FFE_Cor_PostC SENSE,2011-02-18,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
189,Mouse-Astrocytoma,TVD_GBM_IC2_11311059_021811,TVD_GBM_IC2_11311059_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.1,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813275085512.1,MR,T1_FFE_PreFA5 SENSE,2011-02-18,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
190,Mouse-Astrocytoma,TVD_GBM_IC2_11311059_021811,TVD_GBM_IC2_11311059_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.1,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.9496.2012020611365541000.1,MR,sT1_FFE_Subtr,2011-02-18,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
191,Mouse-Astrocytoma,TVD_GBM_IC2_11311059_021811,TVD_GBM_IC2_11311059_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.1,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021812452733404.1,MR,TSE_100_Cor_P4 SENSE,2011-02-18,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
192,Mouse-Astrocytoma,TVD_GBM_IC2_11311059_021811,TVD_GBM_IC2_11311059_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.1,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.4564.2011021813152497428.1,MR,T1_FFE_Cor_PreC SENSE,2011-02-18,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
193,Mouse-Astrocytoma,TVD_GBM_IC2_11311059_021811,TVD_GBM_IC2_11311059_021811,M,1.3.46.670589.11.17169.5.0.4584.2011021811534083539.1,2011-02-18,GBM_intracranial,7,1.3.46.670589.11.17169.5.0.9848.2012020611433050000.1,MR,sT1_FFE_Subtr,2011-02-18,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
194,Mouse-Astrocytoma,TVD_GBM_IC2_11311007_020111,TVD_GBM_IC2_11311007_020111,M,1.3.46.670589.11.17169.5.0.2964.2011020108354798122.2,2011-02-01,GBM_intracranial,1,1.3.46.670589.11.17169.5.0.5936.2012020709115638000.2,MR,sT1_FFE_Subtr,2011-02-01,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
195,Mouse-Astrocytoma,TVD_GBM_U87_1202255_021512,TVD_GBM_U87_1202255_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.4,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512332107906.4,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-15,T1_FFE_PreFA5 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,12
196,Mouse-Astrocytoma,TVD_GBM_U87_1202255_021512,TVD_GBM_U87_1202255_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.4,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512254482849.4,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-15,T1_FFE_Cor_PreC SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,48
197,Mouse-Astrocytoma,TVD_GBM_U87_1202255_021512,TVD_GBM_U87_1202255_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.4,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021511485671798.4,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-15,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
198,Mouse-Astrocytoma,TVD_GBM_U87_1202255_021512,TVD_GBM_U87_1202255_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.4,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512543057321.4,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-15,T1_FFE_Cor_PostC SENSE,SKULL,1101.000000,Philips Medical Systems,Achieva,2.6.3,1,48
199,Mouse-Astrocytoma,TVD_GBM_U87_1202255_021512,TVD_GBM_U87_1202255_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.4,2012-02-15,,6,1.3.46.670589.11.17169.5.0.8768.2012021513152731000.4,MR,sT1_FFE_Cor_Subtr,2012-02-15,sT1_FFE_Cor_Subtr,SKULL,1102.000000,Philips Medical Systems,Achieva,2.6.3,1,48
200,Mouse-Astrocytoma,TVD_GBM_U87_1202255_021512,TVD_GBM_U87_1202255_021512,F,1.3.46.670589.11.17169.5.0.548.2012021510554459498.4,2012-02-15,,6,1.3.46.670589.11.17169.5.0.7588.2012021512355711112.4,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,1001.000000,Philips Medical Systems,Achieva,2.6.3,1,600
201,Mouse-Astrocytoma,TVD_GBM_IC2_11311070_021811,TVD_GBM_IC2_11311070_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.1,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021814574974072.1,MR,T1_FFE_PreFA5 SENSE,2011-02-18,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
202,Mouse-Astrocytoma,TVD_GBM_IC2_11311070_021811,TVD_GBM_IC2_11311070_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.1,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021814581832093.1,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-18,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
203,Mouse-Astrocytoma,TVD_GBM_IC2_11311070_021811,TVD_GBM_IC2_11311070_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.1,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021814490747990.1,MR,T1_FFE_Cor_PreC SENSE,2011-02-18,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
204,Mouse-Astrocytoma,TVD_GBM_IC2_11311070_021811,TVD_GBM_IC2_11311070_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.1,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021815165169302.1,MR,T1_FFE_Cor_PostC SENSE,2011-02-18,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
205,Mouse-Astrocytoma,TVD_GBM_IC2_11311070_021811,TVD_GBM_IC2_11311070_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.1,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021814190958965.1,MR,TSE_100_Cor_P4 SENSE,2011-02-18,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
206,Mouse-Astrocytoma,TVD_GBM_IC2_11311070_021811,TVD_GBM_IC2_11311070_021811,F,1.3.46.670589.11.17169.5.0.4584.2011021813241574561.1,2011-02-18,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.9400.2012020611480849000.1,MR,sT1_FFE_Subtr,2011-02-18,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
207,Mouse-Astrocytoma,TVD_GBM_U87_4593_121411,TVD_GBM_U87_4593_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.1,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121410530620844.1,MR,WIP T1_FFE_Cor_PostC SENSE,2011-12-14,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
208,Mouse-Astrocytoma,TVD_GBM_U87_4593_121411,TVD_GBM_U87_4593_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.1,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.9228.2012020711303743000.1,MR,sWIP T1_FFE_Subtr,2011-12-14,sWIP T1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
209,Mouse-Astrocytoma,TVD_GBM_U87_4593_121411,TVD_GBM_U87_4593_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.1,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121410342762635.1,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2011-12-14,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
210,Mouse-Astrocytoma,TVD_GBM_U87_4593_121411,TVD_GBM_U87_4593_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.1,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121409534775507.1,MR,WIP TSE_100_Cor_P4 SENSE,2011-12-14,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
211,Mouse-Astrocytoma,TVD_GBM_U87_4593_121411,TVD_GBM_U87_4593_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.1,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121410230351531.1,MR,WIP T1_FFE_Cor_PreC SENSE,2011-12-14,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
212,Mouse-Astrocytoma,TVD_GBM_U87_4593_121411,TVD_GBM_U87_4593_121411,F,1.3.46.670589.11.17169.5.0.8084.2011121408484042048.1,2011-12-14,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121410304015558.1,MR,WIP T1_FFE_PreFA5 SENSE,2011-12-14,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
213,Mouse-Astrocytoma,TVD_GBM_U87_1202143_021412,TVD_GBM_U87_1202143_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.3,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411304595743.3,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2012-02-14,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
214,Mouse-Astrocytoma,TVD_GBM_U87_1202143_021412,TVD_GBM_U87_1202143_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.3,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411214051607.3,MR,WIP T1_FFE_Cor_PreC SENSE,2012-02-14,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
215,Mouse-Astrocytoma,TVD_GBM_U87_1202143_021412,TVD_GBM_U87_1202143_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.3,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411491925952.3,MR,WIP T1_FFE_Cor_PostC SENSE,2012-02-14,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
216,Mouse-Astrocytoma,TVD_GBM_U87_1202143_021412,TVD_GBM_U87_1202143_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.3,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021410522906582.3,MR,WIP TSE_100_Cor_P4 SENSE,2012-02-14,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
217,Mouse-Astrocytoma,TVD_GBM_U87_1202143_021412,TVD_GBM_U87_1202143_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.3,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.7588.2012021411291722633.3,MR,WIP T1_FFE_PreFA5 SENSE,2012-02-14,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
218,Mouse-Astrocytoma,TVD_GBM_U87_1202143_021412,TVD_GBM_U87_1202143_021412,F,1.3.46.670589.11.17169.5.0.548.2012021409575487420.3,2012-02-14,Group-487 Cells,6,1.3.46.670589.11.17169.5.0.5388.2012021412475089000.3,MR,s T1_FFE_Cor_Subtr,2012-02-14,s T1_FFE_Cor_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
219,Mouse-Astrocytoma,TVD_GBM_U87_4538_121511,TVD_GBM_U87_4538_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.4,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121510292490801.4,MR,WIP Dyn22s_AP_TR9/TE3 SENSE,2011-12-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
220,Mouse-Astrocytoma,TVD_GBM_U87_4538_121511,TVD_GBM_U87_4538_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.4,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121510231220724.4,MR,WIP T1_FFE_PreFA5 SENSE,2011-12-15,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
221,Mouse-Astrocytoma,TVD_GBM_U87_4538_121511,TVD_GBM_U87_4538_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.4,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121510153548697.4,MR,WIP T1_FFE_Cor_PreC SENSE,2011-12-15,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
222,Mouse-Astrocytoma,TVD_GBM_U87_4538_121511,TVD_GBM_U87_4538_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.4,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.11152.2012020710014350000.4,MR,sWIP T1_FFE_Subtr,2011-12-15,sWIP T1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
223,Mouse-Astrocytoma,TVD_GBM_U87_4538_121511,TVD_GBM_U87_4538_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.4,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121509462420673.4,MR,WIP TSE_100_Cor_P4 SENSE,2011-12-15,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
224,Mouse-Astrocytoma,TVD_GBM_U87_4538_121511,TVD_GBM_U87_4538_121511,F,1.3.46.670589.11.17169.5.0.8084.2011121508500512218.4,2011-12-15,Spontaneous Brain Tumor Model,6,1.3.46.670589.11.17169.5.0.2192.2011121510480334010.4,MR,WIP T1_FFE_Cor_PostC SENSE,2011-12-15,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
225,Mouse-Astrocytoma,TVD_GBM_IC1_070610_33_100110,TVD_GBM_IC1_070610_33_100110,M,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.4,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100111465823324.4,MR,T1_FFE_Cor_PostC SENSE,2010-10-01,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
226,Mouse-Astrocytoma,TVD_GBM_IC1_070610_33_100110,TVD_GBM_IC1_070610_33_100110,M,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.4,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100110490460987.4,MR,TSE_100_Cor_P4 SENSE,2010-10-01,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
227,Mouse-Astrocytoma,TVD_GBM_IC1_070610_33_100110,TVD_GBM_IC1_070610_33_100110,M,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.4,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100111190240011.4,MR,T1_FFE_Cor_PreC SENSE,2010-10-01,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
228,Mouse-Astrocytoma,TVD_GBM_IC1_070610_33_100110,TVD_GBM_IC1_070610_33_100110,M,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.4,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100111263914038.4,MR,T1_FFE_PreFA5 SENSE,2010-10-01,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
229,Mouse-Astrocytoma,TVD_GBM_IC1_070610_33_100110,TVD_GBM_IC1_070610_33_100110,M,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.4,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010100111281740115.4,MR,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,2010-10-01,3D_12Sl_Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
230,Mouse-Astrocytoma,TVD_GBM_IC1_070610_33_100110,TVD_GBM_IC1_070610_33_100110,M,1.3.46.670589.11.17169.5.0.6060.2010100109470843631.4,2010-10-01,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.9348.2012020709052553000.4,MR,sT1_FFE_Subtr,2010-10-01,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
231,Mouse-Astrocytoma,TVD_GBM_IC2_11311020_020811,TVD_GBM_IC2_11311020_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.4,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.9740.2012020610495343000.4,MR,sT1_FFE_Subtr,2011-02-08,sT1_FFE_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
232,Mouse-Astrocytoma,TVD_GBM_IC2_11311020_020811,TVD_GBM_IC2_11311020_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.4,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020809463859089.4,MR,TSE_100_Cor_P4 SENSE,2011-02-08,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
233,Mouse-Astrocytoma,TVD_GBM_IC2_11311020_020811,TVD_GBM_IC2_11311020_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.4,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810163662113.4,MR,T1_FFE_Cor_PreC SENSE,2011-02-08,T1_FFE_Cor_PreC SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,48
234,Mouse-Astrocytoma,TVD_GBM_IC2_11311020_020811,TVD_GBM_IC2_11311020_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.4,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810244329178.4,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-08,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
235,Mouse-Astrocytoma,TVD_GBM_IC2_11311020_020811,TVD_GBM_IC2_11311020_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.4,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810431689426.4,MR,T1_FFE_Cor_PostC SENSE,2011-02-08,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
236,Mouse-Astrocytoma,TVD_GBM_IC2_11311020_020811,TVD_GBM_IC2_11311020_020811,F,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.4,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810241335140.4,MR,T1_FFE_PreFA5 SENSE,2011-02-08,T1_FFE_PreFA5 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,12
237,Mouse-Astrocytoma,TVD_GBM_IC2_11311011_021511,TVD_GBM_IC2_11311011_021511,M,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.2,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512390881054.2,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-15,Dyn22s_AP_TR9/TE3 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,600
238,Mouse-Astrocytoma,TVD_GBM_IC2_11311011_021511,TVD_GBM_IC2_11311011_021511,M,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.2,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512305717015.2,MR,T1_FFE_Cor_PreC SENSE,2011-02-15,T1_FFE_Cor_PreC SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,48
239,Mouse-Astrocytoma,TVD_GBM_IC2_11311011_021511,TVD_GBM_IC2_11311011_021511,M,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.2,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512574228302.2,MR,T1_FFE_Cor_PostC SENSE,2011-02-15,T1_FFE_Cor_PostC SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,48
240,Mouse-Astrocytoma,TVD_GBM_IC2_11311011_021511,TVD_GBM_IC2_11311011_021511,M,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.2,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021511582801965.2,MR,TSE_100_Cor_P4 SENSE,2011-02-15,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
241,Mouse-Astrocytoma,TVD_GBM_IC2_11311011_021511,TVD_GBM_IC2_11311011_021511,M,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.2,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.10364.2012020709270748000.2,MR,sT1_FFE_Subtr,2011-02-15,sT1_FFE_Subtr,SKULL,802.000000,Philips Medical Systems,Achieva,2.6.3,1,48
242,Mouse-Astrocytoma,TVD_GBM_IC2_11311011_021511,TVD_GBM_IC2_11311011_021511,M,1.3.46.670589.11.17169.5.0.4584.2011021511013196216.2,2011-02-15,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.4564.2011021512383914016.2,MR,T1_FFE_PreFA5 SENSE,2011-02-15,T1_FFE_PreFA5 SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
243,Mouse-Astrocytoma,TVD_GBM_IC2_11311013_020811,TVD_GBM_IC2_11311013_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.3,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.9740.2012020610495343000.3,MR,sT1_FFE_Subtr,2011-02-08,sT1_FFE_Subtr,SKULL,902.000000,Philips Medical Systems,Achieva,2.6.3,1,48
244,Mouse-Astrocytoma,TVD_GBM_IC2_11311013_020811,TVD_GBM_IC2_11311013_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.3,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020809463859089.3,MR,TSE_100_Cor_P4 SENSE,2011-02-08,TSE_100_Cor_P4 SENSE,SKULL,501.000000,Philips Medical Systems,Achieva,2.6.3,1,30
245,Mouse-Astrocytoma,TVD_GBM_IC2_11311013_020811,TVD_GBM_IC2_11311013_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.3,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810163662113.3,MR,T1_FFE_Cor_PreC SENSE,2011-02-08,T1_FFE_Cor_PreC SENSE,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,48
246,Mouse-Astrocytoma,TVD_GBM_IC2_11311013_020811,TVD_GBM_IC2_11311013_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.3,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810431689426.3,MR,T1_FFE_Cor_PostC SENSE,2011-02-08,T1_FFE_Cor_PostC SENSE,SKULL,901.000000,Philips Medical Systems,Achieva,2.6.3,1,48
247,Mouse-Astrocytoma,TVD_GBM_IC2_11311013_020811,TVD_GBM_IC2_11311013_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.3,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810244329178.3,MR,Dyn22s_AP_TR9/TE3 SENSE,2011-02-08,Dyn22s_AP_TR9/TE3 SENSE,SKULL,801.000000,Philips Medical Systems,Achieva,2.6.3,1,600
248,Mouse-Astrocytoma,TVD_GBM_IC2_11311013_020811,TVD_GBM_IC2_11311013_020811,M,1.3.46.670589.11.17169.5.0.3164.2011020809040192350.3,2011-02-08,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.6148.2011020810241335140.3,MR,T1_FFE_PreFA5 SENSE,2011-02-08,T1_FFE_PreFA5 SENSE,SKULL,701.000000,Philips Medical Systems,Achieva,2.6.3,1,12
249,Mouse-Astrocytoma,TVD_GBM_IC1_070610_19,TVD_GBM_IC1_070610_19,M,1.3.46.670589.11.17169.5.0.6060.2010092709381189369.3,2010-09-27,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010092712094570350.3,MR,T1_FFE_PreFA5 SENSE,2010-09-27,T1_FFE_PreFA5,SKULL,601.000000,Philips Medical Systems,Achieva,2.6.3,1,12
250,Mouse-Astrocytoma,TVD_GBM_IC1_070610_19,TVD_GBM_IC1_070610_19,M,1.3.46.670589.11.17169.5.0.6060.2010092709381189369.3,2010-09-27,GBM_intracranial,6,1.3.46.670589.11.17169.5.0.5780.2010092711281771299.3,MR,TSE_100_Cor_P4 SENSE,2010-09-27,TSE_100_Cor_P4 SENSE,SKULL,401.000000,Philips Medical Systems,Achieva,2.6.3,1,30
